URL,Name,Year,Time,Rating,Genre,Director,Stars
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1501&ref_=adv_nxt",Stop! Or My Mom Will Shoot,1992,87 min,PG-13,"Action, Comedy, Family",Roger Spottiswoode,"Sylvester Stallone,Estelle Getty,JoBeth Williams,Roger Rees"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1501&ref_=adv_nxt",Let It Ride,1989,90 min,PG-13,"Comedy, Action",Joe Pytka,"Richard Dreyfuss,Teri Garr,David Johansen,Jennifer Tilly"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1501&ref_=adv_nxt",Premium Rush,2012,91 min,PG-13,"Action, Crime, Thriller",David Koepp,"Joseph Gordon-Levitt,Michael Shannon,Dania Ramirez,Sean Kennedy"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1501&ref_=adv_nxt",Paul Blart: Mall Cop 2,2015,94 min,PG,"Action, Comedy, Crime",Andy Fickman,"Kevin James,Raini Rodriguez,Eduardo Verástegui,Daniella Alonso"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1501&ref_=adv_nxt",Fortress,1992,95 min,R,"Action, Crime, Sci-Fi",Stuart Gordon,"Christopher Lambert,Loryn Locklin,Kurtwood Smith,Clifton Collins Jr."
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1501&ref_=adv_nxt",Dai si hing,2018,101 min,,"Action, Comedy, Drama",Ka-Wai Kam,"Donnie Yen,Joe Chen,Kang Yu,Wai-Ho Auyeung"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1501&ref_=adv_nxt",The Thinning,2016,81 min,Not Rated,"Action, Drama, Horror",Michael J. Gallagher,"Logan Paul,Peyton List,Lia Marie Johnson,Calum Worthy"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1501&ref_=adv_nxt",Moonwalkers,2015,107 min,R,"Action, Comedy",Antoine Bardou-Jacquet,"Rupert Grint,Ron Perlman,Robert Sheehan,Stephen Campbell Moore"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1501&ref_=adv_nxt",Shang-Chi,,,,"Action, Adventure, Fantasy",Destin Daniel Cretton,
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1501&ref_=adv_nxt",Minotaur,2006,93 min,R,"Action, Adventure, Fantasy",Jonathan English,"Tom Hardy,Michelle Van Der Water,Tony Todd,Lex Shrapnel"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1501&ref_=adv_nxt",War Party,,,,"Action, Adventure, Drama",Andrew Dominik,
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1501&ref_=adv_nxt",Psych: The Movie 2,,,,Action,Steve Franks,"Maggie Lawson,James Roday,Timothy Omundson,Corbin Bernsen"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1501&ref_=adv_nxt","No Retreat, No Surrender",1986,85 min,PG,"Action, Comedy, Crime",Corey Yuen,"Kurt McKinney,Jean-Claude Van Damme,J.W. Fails,Kathie Sileno"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1501&ref_=adv_nxt",Force 10 from Navarone,1978,118 min,PG,"Action, Drama, War",Guy Hamilton,"Harrison Ford,Robert Shaw,Edward Fox,Franco Nero"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1501&ref_=adv_nxt",Arn: Tempelriddaren,2007,139 min,R,"Action, Adventure, Drama",Peter Flinth,"Joakim Nätterqvist,Sofia Helin,Stellan Skarsgård,Michael Nyqvist"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1501&ref_=adv_nxt",Tuff Turf,1985,112 min,R,"Action, Comedy, Drama",Fritz Kiersch,"James Spader,Kim Richards,Paul Mones,Matt Clark"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1501&ref_=adv_nxt",Exit Wounds,2001,101 min,R,"Action, Comedy, Crime",Andrzej Bartkowiak,"Steven Seagal,DMX,Isaiah Washington,Anthony Anderson"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",D.C. Cab,1983,100 min,R,"Comedy, Action",Joel Schumacher,"Max Gail,Adam Baldwin,Mr. T,Charlie Barnett"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Hamburger Hill,1987,110 min,R,"Action, Drama, Thriller",John Irvin,"Anthony Barrile,Michael Boatman,Don Cheadle,Michael Dolan"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Get Carter,2000,102 min,R,"Action, Crime, Drama",Stephen Kay,"Sylvester Stallone,Rachael Leigh Cook,Miranda Richardson,Rhona Mitra"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Samurai Cop,1991,96 min,Unrated,"Action, Crime, Thriller",Amir Shervan,"Robert Z'Dar,Mathew Karedas,Janis Farley,Mark Frazer"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Deep Cover,1992,107 min,R,"Action, Crime, Thriller",Bill Duke,"Laurence Fishburne,Jeff Goldblum,Lira Angel,René Assa"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Underwater,2019,,PG-13,"Action, Drama, Thriller",William Eubank,"Kristen Stewart,Jessica Henwick,T.J. Miller,Vincent Cassel"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",The Big Bird Cage,1972,88 min,R,"Action, Crime, Drama",Jack Hill,"Pam Grier,Anitra Ford,Candice Roman,Teda Bracci"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Sharknado 5: Global Swarming,2017,93 min,TV-14,"Action, Adventure, Comedy",Anthony C. Ferrante,"Ian Ziering,Tara Reid,Cassandra Scerbo,Billy Barratt"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Virtuosity,1995,106 min,R,"Action, Crime, Sci-Fi",Brett Leonard,"Denzel Washington,Russell Crowe,Kelly Lynch,Stephen Spinella"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Fair Game,1995,91 min,R,"Action, Crime, Romance",Andrew Sipes,"William Baldwin,Cindy Crawford,Steven Berkoff,Christopher McDonald"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",House of the Dead,2003,90 min,R,"Action, Adventure, Horror",Uwe Boll,"Jonathan Cherry,Tyron Leitso,Clint Howard,Ona Grauer"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Torque,2004,84 min,PG-13,"Action, Comedy, Crime",Joseph Kahn,"Martin Henderson,Ice Cube,Monet Mazur,John Ashker"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Sniper,1993,98 min,R,"Action, Thriller, War",Luis Llosa,"Tom Berenger,Billy Zane,J.T. Walsh,Aden Young"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Underdog,2007,84 min,PG,"Action, Adventure, Comedy",Frederik Du Chau,"Peter Dinklage,Jason Lee,Amy Adams,Jim Belushi"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Reclaim,2014,96 min,R,"Action, Adventure, Crime",Alan White,"John Cusack,Ryan Phillippe,Rachelle Lefevre,Jacki Weaver"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Celda 211,2009,113 min,,"Action, Crime, Drama",Daniel Monzón,"Luis Tosar,Alberto Ammann,Antonio Resines,Manuel Morón"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Collateral Damage,2002,108 min,R,"Action, Drama, Thriller",Andrew Davis,"Arnold Schwarzenegger,John Leguizamo,Francesca Neri,Elias Koteas"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Minions 2,2020,,,"Animation, Action, Adventure",Kyle Balda,
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Cats & Dogs,2001,87 min,PG,"Action, Comedy, Family",Lawrence Guterman,"Alec Baldwin,Tobey Maguire,Jeff Goldblum,Elizabeth Perkins"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",The One,2001,87 min,PG-13,"Action, Sci-Fi, Thriller",James Wong,"Jet Li,Carla Gugino,Delroy Lindo,Jason Statham"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Class of 1984,1982,98 min,R,"Action, Crime, Drama",Mark L. Lester,"Perry King,Merrie Lynn Ross,Timothy Van Patten,Roddy McDowall"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Trauma,2017,106 min,Not Rated,"Action, Drama, Horror",Lucio A. Rojas,"Catalina Martin,Macarena Carrere,Ximena del Solar,Dominga Bofill"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Quel maledetto treno blindato,1978,99 min,R,"Action, Adventure, War",Enzo G. Castellari,"Bo Svenson,Peter Hooten,Fred Williamson,Michael Pergolani"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Rage,2014,92 min,Not Rated,"Action, Crime, Thriller",Paco Cabezas,"Nicolas Cage,Rachel Nichols,Max Ryan,Michael McGrady"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Kingsglaive: Final Fantasy XV,2016,110 min,PG-13,"Animation, Action, Adventure",Takeshi Nozue,"Aaron Paul,Lena Headey,Sean Bean,Neil Newbon"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Dragon: The Bruce Lee Story,1993,120 min,PG-13,"Action, Biography, Drama",Rob Cohen,"Jason Scott Lee,Lauren Holly,Robert Wagner,Michael Learned"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Kiss of the Dragon,2001,98 min,R,"Action, Crime, Drama",Chris Nahon,"Jet Li,Bridget Fonda,Tchéky Karyo,Max Ryan"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Airport,1970,137 min,G,"Action, Drama, Thriller",George Seaton,"Burt Lancaster,Dean Martin,George Kennedy,Jean Seberg"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Buck Rogers in the 25th Century,1979,89 min,PG,"Action, Adventure, Sci-Fi",Daniel Haller,"Gil Gerard,Erin Gray,Pamela Hensley,Henry Silva"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Outlaws and Angels,2016,120 min,R,"Action, Adventure, Drama",JT Mollner,"Chad Michael Murray,Teri Polo,Luke Wilson,Francesca Eastwood"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",South32,2016,90 min,,"Action, Crime, Drama",Jake Barsha,"Melissa Archer,Sean Kanan,Robert Paul Taylor,Mollee Gray"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Flight of the Phoenix,2004,113 min,PG-13,"Action, Adventure, Drama",John Moore,"Dennis Quaid,Miranda Otto,Giovanni Ribisi,Tyrese Gibson"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Exodus,1960,208 min,Approved,"Action, Drama, History",Otto Preminger,"Paul Newman,Eva Marie Saint,Ralph Richardson,Peter Lawford"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Danger One,2018,101 min,,"Action, Comedy, Crime",Tom Oesch,"Tom Everett Scott,James Jurdi,Angélica Celaya,Denis O'Hare"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Key Largo,1948,100 min,Not Rated,"Action, Crime, Drama",John Huston,"Humphrey Bogart,Edward G. Robinson,Lauren Bacall,Lionel Barrymore"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",The Dogs of War,1980,102 min,R,"Action, Adventure, Drama",John Irvin,"Christopher Walken,Tom Berenger,Colin Blakely,Hugh Millais"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Vendetta,2013,106 min,Not Rated,"Action, Thriller",Stephen Reynolds,"Danny Dyer,Vincent Regan,Roxanne McKee,Alistair Petrie"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Big Trouble in Little China,,,,"Action, Comedy, Fantasy",Grace Wan,"Dwayne Johnson,Rummel Mor"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Fearless,2006,104 min,PG-13,"Action, Biography, Drama",Ronny Yu,"Jet Li,Li Sun,Yong Dong,Yun Qu"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",The Brothers Bloom,2008,114 min,PG-13,"Action, Adventure, Comedy",Rian Johnson,"Rachel Weisz,Adrien Brody,Mark Ruffalo,Rinko Kikuchi"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",The Big Hit,1998,91 min,R,"Action, Comedy, Crime",Kirk Wong,"Mark Wahlberg,Lou Diamond Phillips,Christina Applegate,Avery Brooks"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Deuces Wild,2002,96 min,R,"Action, Crime, Drama",Scott Kalvert,"Stephen Dorff,Brad Renfro,Fairuza Balk,Norman Reedus"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",The Eiger Sanction,1975,129 min,R,"Action, Crime, Thriller",Clint Eastwood,"Clint Eastwood,George Kennedy,Vonetta McGee,Jack Cassidy"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Everly,2014,92 min,R,"Action, Thriller",Joe Lynch,"Salma Hayek,Hiroyuki Watanabe,Laura Cepeda,Togo Igawa"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Nemesis,1992,95 min,R,"Action, Sci-Fi, Thriller",Albert Pyun,"Olivier Gruner,Tim Thomerson,Cary-Hiroyuki Tagawa,Merle Kennedy"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",The Taking of Pelham One Two Three,1974,104 min,R,"Action, Crime, Thriller",Joseph Sargent,"Walter Matthau,Robert Shaw,Martin Balsam,Hector Elizondo"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Snabba cash,2010,124 min,R,"Action, Crime, Drama",Daniel Espinosa,"Joel Kinnaman,Matias Varela,Dragomir Mrsic,Lisa Henni"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Southern Comfort,1981,106 min,R,"Action, Thriller",Walter Hill,"Keith Carradine,Powers Boothe,Fred Ward,Franklyn Seales"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Scarface,1932,93 min,PG,"Action, Crime, Drama",Howard Hawks,"Paul Muni,Ann Dvorak,Karen Morley,Osgood Perkins"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1551&ref_=adv_nxt",Operation Dumbo Drop,1995,107 min,PG,"Action, Adventure, Comedy",Simon Wincer,"Danny Glover,Ray Liotta,Denis Leary,Doug E. Doug"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",9/11,2017,90 min,R,"Action, Drama",Martin Guigui,"Charlie Sheen,Gina Gershon,Whoopi Goldberg,Luis Guzmán"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Big Game,2014,110 min,PG-13,"Action, Adventure, Crime",Jalmari Helander,"Samuel L. Jackson,Onni Tommila,Ray Stevenson,Victor Garber"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",The Ballad of Lefty Brown,2017,111 min,R,"Action, Drama, Western",Jared Moshe,"Bill Pullman,Peter Fonda,Stephen Alan Seder,Kathy Baker"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",War on Everyone,2016,98 min,R,"Action, Comedy",John Michael McDonagh,"Alexander Skarsgård,Michael Peña,Theo James,Tessa Thompson"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Clockstoppers,2002,94 min,PG,"Action, Adventure, Comedy",Jonathan Frakes,"Jesse Bradford,French Stewart,Paula Garcés,Michael Biehn"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",The Crow: City of Angels,1996,84 min,R,"Action, Crime, Fantasy",Tim Pope,"Vincent Perez,Mia Kirshner,Richard Brooks,Iggy Pop"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Rapid Fire,1992,95 min,R,"Action, Crime, Drama",Dwight H. Little,"Brandon Lee,Powers Boothe,Nick Mancuso,Raymond J. Barry"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Avengers of Justice: Farce Wars,2018,87 min,,"Action, Comedy, Family",Jarret Tarnol,"Ramsey Anderson,Justin Carmouche,Justin Castor,Tony Cavalero"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Blue Thunder,1983,109 min,R,"Action, Crime, Drama",John Badham,"Roy Scheider,Warren Oates,Candy Clark,Daniel Stern"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Uncommon Valor,1983,105 min,R,"Action, Drama, Thriller",Ted Kotcheff,"Gene Hackman,Patrick Swayze,Robert Stack,Fred Ward"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Death Kiss,2018,87 min,,Action,Rene Perez,"Robert Bronzi,Daniel Baldwin,Richard Tyson,Eva Hamilton"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Revolt,2017,87 min,R,"Action, Sci-Fi, War",Joe Miale,"Lee Pace,Bérénice Marlohe,Jason Flemyng,Sibulele Gcilitshana"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Cherry 2000,1987,99 min,PG-13,"Action, Adventure, Comedy",Steve De Jarnatt,"Melanie Griffith,David Andrews,Pamela Gidley,Jennifer Balgobin"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Ngo si seoi,1998,108 min,PG-13,"Action, Adventure, Comedy",Benny Chan,"Jackie Chan,Michelle Ferre,Mirai Yamamoto,Ron Smerczak"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Formula 51,2001,93 min,R,"Action, Comedy, Crime",Ronny Yu,"Samuel L. Jackson,Robert Carlyle,Emily Mortimer,Nigel Whitmey"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",The Recruit,2003,115 min,PG-13,"Action, Thriller",Roger Donaldson,"Al Pacino,Colin Farrell,Bridget Moynahan,Gabriel Macht"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Star Wars: The Clone Wars,2008,98 min,PG,"Animation, Action, Adventure",Dave Filoni,"Matt Lanter,Nika Futterman,Tom Kane,Ashley Eckstein"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",DC's Legends of Tomorrow: Their Time Is Now,2016,22 min,,"Documentary, Action, Sci-Fi",,"Victor Garber,Greg Berlanti,Marc Guggenheim,Phil Klemmer"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",The Double,2011,98 min,PG-13,"Action, Crime, Drama",Michael Brandt,"Richard Gere,Topher Grace,Martin Sheen,Tamer Hassan"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Chain Reaction,1996,107 min,PG-13,"Action, Drama, Sci-Fi",Andrew Davis,"Keanu Reeves,Morgan Freeman,Rachel Weisz,Fred Ward"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Double Dragon,1994,96 min,PG-13,"Action, Adventure, Comedy",James Yukich,"Robert Patrick,Mark Dacascos,Scott Wolf,Kristina Wagner"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Treasure Island,1990,132 min,Not Rated,"Action, Adventure, Crime",Fraser C. Heston,"Charlton Heston,Christian Bale,Oliver Reed,Christopher Lee"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Son of Rambow,2007,96 min,PG-13,"Action, Adventure, Comedy",Garth Jennings,"Bill Milner,Will Poulter,Jessica Hynes,Anna Wing"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Beverly Hills Ninja,1997,88 min,PG-13,"Action, Comedy",Dennis Dugan,"Chris Farley,Nicollette Sheridan,Robin Shou,Nathaniel Parker"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Fast & Furious 10,2021,,,"Action, Adventure, Crime",Justin Lin,
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Kite,2014,90 min,R,"Action, Crime, Thriller",Ralph Ziman,"India Eisley,Jaco Muller,Annabel Linder,Christina Storm"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",SGT. Will Gardner,2019,125 min,Not Rated,"Action, Adventure, Drama",Max Martini,"Max Martini,Omari Hardwick,Lily Rabe,Robert Patrick"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Remo Williams: The Adventure Begins,1985,121 min,PG-13,"Action, Adventure, Comedy",Guy Hamilton,"Fred Ward,Joel Grey,Wilford Brimley,J.A. Preston"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Crown Vic,2019,100 min,,"Action, Crime, Drama",Joel Souza,"Bridget Moynahan,Thomas Jane,David Krumholtz,Josh Hopkins"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Cradle 2 the Grave,2003,101 min,R,"Action, Crime, Drama",Andrzej Bartkowiak,"Jet Li,DMX,Mark Dacascos,Anthony Anderson"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",To End All Wars,2001,117 min,R,"Action, Drama, War",David L. Cunningham,"Robert Carlyle,Kiefer Sutherland,Ciarán McMenamin,Mark Strong"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Firefox,1982,136 min,PG,"Action, Adventure, Thriller",Clint Eastwood,"Clint Eastwood,Freddie Jones,David Huffman,Warren Clarke"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Freelancers,2012,96 min,R,"Action, Crime, Drama",Jessy Terrero,"50 Cent,Robert De Niro,Forest Whitaker,Malcolm Goodwin"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Kickboxer: Vengeance,2016,90 min,Not Rated,"Action, Crime, Drama",John Stockwell,"Dave Bautista,Alain Moussi,Gina Carano,Jean-Claude Van Damme"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",I Spy,2002,97 min,PG-13,"Action, Adventure, Comedy",Betty Thomas,"Eddie Murphy,Owen Wilson,Famke Janssen,Malcolm McDowell"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",The Fan,1996,116 min,R,"Action, Drama, Sport",Tony Scott,"Robert De Niro,Wesley Snipes,Ellen Barkin,John Leguizamo"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Final Fantasy: The Spirits Within,2001,106 min,PG-13,"Animation, Action, Adventure",Hironobu Sakaguchi,"Alec Baldwin,Steve Buscemi,Ming-Na Wen,Ving Rhames"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Flyboys,2006,140 min,PG-13,"Action, Adventure, Drama",Tony Bill,"James Franco,Jean Reno,Jennifer Decker,Scott Hazell"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Dead Presidents,1995,119 min,R,"Action, Crime, Drama",Albert Hughes,"Larenz Tate,Keith David,Chris Tucker,Freddy Rodríguez"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",The Car,1977,96 min,PG,"Action, Horror, Mystery",Elliot Silverstein,"James Brolin,Kathleen Lloyd,John Marley,R.G. Armstrong"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",Gabriel,2007,114 min,R,"Action, Fantasy, Horror",Shane Abbess,"Andy Whitfield,Dwaine Stevenson,Samantha Noble,Michael Piccirilli"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=1601&ref_=adv_nxt",The Arena,1974,83 min,R,"Action, Adventure",Steve Carver,"Margaret Markov,Pam Grier,Lucretia Love,Paul Muller"
