,id1,id2
3579,348,1388
3580,348,393
3581,348,1348
3582,348,1843
3583,348,2452
3584,348,2589
3585,348,2492
3586,348,2758
3587,348,2208
3588,348,2697
3589,351,3065
3590,351,1300
3591,357,943
3592,357,1954
3593,357,117
3594,357,40
3595,357,2317
3596,357,2954
3597,36,52
3598,36,70
3599,36,454
3600,360,2758
3601,360,2452
3602,360,2697
3603,360,2492
3604,360,1388
3605,360,1954
3606,360,273
3607,360,266
3608,363,1325
3609,363,1388
3610,363,1954
3611,363,2758
3612,363,2589
3613,363,2452
3614,363,2965
3615,363,2492
3616,366,3080
3617,366,1223
3618,372,2177
3619,372,1617
3620,375,960
3621,375,1207
3622,375,2105
3623,375,2899
3624,375,2451
3625,375,2658
3626,378,1252
3627,378,2136
3628,381,2758
3629,381,2492
3630,381,2697
3631,381,3065
3632,381,1954
3633,381,1388
3634,381,1617
3635,384,1954
3636,384,2589
3637,384,2452
3638,384,2758
3639,384,2697
3640,384,2492
3641,39,2073
3642,39,2697
3643,39,2243
3644,39,2789
3645,39,2452
3646,39,2288
3647,39,2492
3648,39,2710
3649,39,3065
3650,39,2184
3651,39,2208
3652,39,2876
3653,39,2649
3654,39,2758
3655,39,393
3656,39,1094
3657,39,1954
3658,39,1617
3659,39,1117
3660,39,44
3661,39,26
3662,39,467
3663,39,579
3664,39,2035
3665,39,1429
3666,39,332
3667,39,707
3668,39,71
3669,39,1469
3670,39,1348
3671,39,1607
3672,39,42
3673,39,1779
3674,39,78
3675,39,1435
3676,39,1843
3677,39,178
3678,39,1390
3679,39,1210
3680,39,206
3681,390,149
3682,390,943
3683,390,2397
3684,393,943
3685,396,3065
3686,396,1531
3687,396,943
3688,399,943
3689,399,3065
3690,399,2770
3691,402,333
3692,402,410
3693,402,472
3694,402,2467
3695,405,2492
3696,405,2589
3697,405,2452
3698,405,2758
3699,405,2697
3700,405,811
3701,405,1388
3702,411,2657
3703,411,2004
3704,414,1580
3705,414,1995
3706,414,2728
3707,414,2770
3708,414,2909
3709,417,2492
3710,417,2697
3711,417,2758
3712,417,2452
3713,417,2589
3714,417,1954
3715,417,1388
3716,417,873
3717,42,2547
3718,42,2894
3719,42,806
3720,426,2927
3721,426,1361
3722,429,943
3723,429,3065
3724,429,2770
3725,432,2467
3726,432,2248
3727,432,2231
3728,432,858
3729,435,2697
3730,435,2105
3731,435,2397
3732,435,2452
3733,435,2737
3734,435,2492
3735,435,2758
3736,435,960
3737,435,1388
3738,435,1954
3739,438,1954
3740,438,1388
3741,438,2589
3742,438,2697
3743,438,2492
3744,438,2452
3745,438,2758
3746,441,2452
3747,441,2697
3748,441,2492
3749,441,3065
3750,441,2758
3751,441,2589
3752,441,1388
3753,441,1954
3754,441,1617
3755,450,2589
3756,450,2697
3757,450,2474
3758,450,1388
3759,450,516
3760,450,308
3761,450,361
3762,450,943
3763,456,943
3764,456,469
3765,459,2467
3766,459,2894
3767,462,625
3768,462,428
3769,462,1388
3770,462,2697
3771,462,2474
3772,462,2589
3773,462,2894
3774,465,1388
3775,465,2589
3776,465,2697
3777,465,2474
3778,465,2545
3779,471,1388
3780,471,2474
3781,471,2589
3782,471,2697
3783,474,2397
3784,48,960
3785,48,747
3786,48,1060
3787,48,2105
3788,480,2193
3789,483,165
3790,486,1617
3791,486,333
3792,486,943
3793,486,547
3794,486,1388
3795,486,2467
3796,486,2474
3797,486,2589
3798,486,2697
3799,489,943
3800,489,422
3801,489,1388
3802,489,2915
3803,489,2248
3804,489,2697
3805,489,2474
3806,489,2467
3807,495,1625
3808,501,2576
3809,501,1810
3810,501,326
3811,504,2201
3812,507,1468
3813,507,2540
3814,507,2486
3815,51,2547
3816,51,2894
3817,513,3097
3818,513,1194
3819,522,565
3820,522,943
3821,528,2872
3822,531,1580
3823,534,943
3824,534,1180
3825,534,1269
3826,537,1573
3827,54,2856
3828,54,243
3829,54,3
3830,54,1190
3831,543,1580
3832,543,943
3833,543,531
3834,546,2248
3835,546,842
3836,546,943
3837,549,346
3838,549,1439
3839,549,1617
3840,552,1388
3841,552,68
3842,552,339
3843,552,2589
3844,552,2697
3845,552,2474
3846,555,943
3847,558,2967
3848,558,1002
3849,558,1018
3850,558,943
3851,561,1617
3852,561,1051
3853,561,1388
3854,561,1188
3855,561,943
3856,561,1643
3857,561,2697
3858,561,2474
3859,564,1981
3860,564,690
3861,57,335
3862,57,65
3863,57,1901
3864,57,2667
3865,57,2664
3866,57,2240
3867,576,351
3868,576,943
3869,579,943
3870,579,842
3871,579,2248
3872,582,1443
3873,582,1617
3874,585,943
3875,585,1649
3876,588,280
3877,591,2545
3878,591,2231
3879,591,472
3880,594,1824
3881,597,2474
3882,597,1388
3883,6,63
3884,6,707
3885,6,1583
3886,6,702
3887,6,2832
3888,6,2721
3889,6,2388
3890,60,1955
3891,60,19
3892,606,1940
3893,609,2368
3894,609,2474
3895,609,943
3896,609,1388
3897,609,618
3898,615,1754
3899,615,2231
3900,618,1265
3901,624,1388
3902,624,1200
3903,624,943
3904,624,155
3905,624,2474
3906,624,2248
3907,627,176
3908,627,1388
3909,63,2243
3910,630,2231
3911,630,2474
3912,630,1388
3913,630,943
3914,630,891
3915,633,2210
3916,639,2095
3917,642,2836
3918,645,1388
3919,645,2474
3920,648,236
3921,648,943
3922,651,943
3923,654,943
3924,654,792
3925,657,2658
3926,657,2474
3927,657,686
3928,657,943
3929,657,1388
3930,66,2735
3931,66,49
3932,660,754
3933,660,209
3934,663,2474
3935,663,943
3936,663,1388
3937,675,2474
3938,675,1388
3939,675,943
3940,675,188
3941,678,1388
3942,678,2474
3943,681,2158
3944,681,728
3945,684,804
3946,690,489
3947,690,1313
3948,690,1475
3949,690,2248
3950,693,2576
3951,705,943
3952,705,232
3953,708,295
3954,711,2474
3955,711,1442
3956,711,943
3957,711,1388
3958,714,943
3959,714,1197
3960,717,125
3961,717,1380
3962,717,1388
3963,717,2474
3964,72,2105
3965,72,2901
3966,72,150
3967,72,1060
3968,72,1207
3969,720,992
3970,720,2975
3971,723,1451
3972,723,776
3973,723,261
3974,726,943
3975,729,1388
3976,729,2661
3977,729,2474
3978,735,2474
3979,735,2596
3980,735,943
3981,735,1388
3982,735,38
3983,738,432
3984,738,943
3985,738,2248
3986,738,3047
3987,741,418
3988,741,943
3989,747,202
3990,747,1388
3991,747,943
3992,747,2474
3993,75,3065
3994,750,2474
3995,750,2248
3996,750,3047
3997,750,1388
3998,750,132
3999,750,194
4000,750,1374
4001,750,1498
4002,750,1451
4003,750,261
4004,750,776
4005,756,1388
4006,756,2474
4007,759,2887
4008,762,1422
4009,765,2474
4010,765,2177
4011,768,943
4012,768,399
4013,771,2474
4014,771,2975
4015,771,1388
4016,777,2596
4017,777,2474
4018,777,2098
4019,777,113
4020,777,312
4021,777,943
4022,78,41
4023,78,282
4024,780,1596
4025,780,589
4026,780,3047
4027,780,2248
4028,786,2231
4029,786,1292
4030,792,2109
4031,792,2415
4032,795,1388
4033,801,2474
4034,801,2098
4035,801,726
4036,804,1310
4037,804,912
4038,807,641
4039,807,2078
4040,81,2649
4041,81,2492
4042,81,2208
4043,81,2073
4044,81,2243
4045,81,2697
4046,81,2184
4047,81,2789
4048,81,2876
4049,81,2589
4050,81,2452
4051,81,178
4052,81,1094
4053,81,579
4054,81,1954
4055,81,206
4056,81,1469
4057,81,44
4058,81,71
4059,81,1843
4060,81,467
4061,81,1117
4062,81,1210
4063,81,2035
4064,81,1429
4065,81,332
4066,81,1390
4067,81,26
4068,81,707
4069,81,1348
4070,810,943
4071,810,519
4072,810,2474
4073,810,2098
4074,813,593
4075,813,943
4076,816,1096
4077,816,781
4078,819,1388
4079,819,2926
4080,822,2098
4081,822,2474
4082,825,2474
4083,825,529
4084,825,266
4085,825,429
4086,825,1388
4087,828,1388
4088,828,2474
4089,834,862
4090,834,2474
4091,834,2098
4092,837,2231
4093,837,943
4094,84,1896
4095,840,786
4096,840,89
4097,840,943
4098,840,2415
4099,843,201
4100,843,525
4101,843,943
4102,846,550
4103,846,943
4104,846,2231
4105,849,2415
4106,849,943
4107,849,755
4108,849,830
4109,855,2676
4110,858,774
4111,858,2415
4112,861,2535
4113,861,973
4114,864,46
4115,864,943
4116,864,2474
4117,864,2274
4118,864,2098
4119,867,2098
4120,867,2474
4121,867,943
4122,873,938
4123,876,2744
4124,885,2415
4125,888,2474
4126,888,2231
4127,888,943
4128,888,534
4129,888,580
4130,891,2474
4131,891,2098
4132,894,2474
4133,894,2098
4134,897,2415
4135,897,2801
4136,897,2247
4137,9,1429
4138,9,512
4139,9,332
4140,9,206
4141,9,1117
4142,9,26
4143,9,707
4144,9,1357
4145,9,1469
4146,9,71
4147,9,393
4148,9,1348
4149,9,292
4150,9,2035
4151,9,1094
4152,9,1954
4153,9,579
4154,9,178
4155,9,467
4156,9,1210
4157,9,2073
4158,9,2876
4159,9,2492
4160,9,2589
4161,9,2789
4162,9,2649
4163,9,2243
4164,9,2758
4165,9,2208
4166,9,2697
4167,9,2184
4168,900,223
4169,900,148
4170,900,943
4171,900,2415
4172,903,924
4173,903,596
4174,909,1200
4175,909,943
4176,909,2474
4177,915,907
4178,918,2415
4179,918,576
4180,918,943
4181,921,1295
4182,921,2098
4183,921,2474
4184,924,2474
4185,924,2098
4186,927,3047
4187,927,2415
4188,927,2098
4189,927,2474
4190,930,269
4191,936,650
4192,936,2923
4193,945,969
4194,948,713
4195,948,2415
4196,957,760
4197,957,664
4198,957,2415
4199,96,857
4200,96,85
4201,96,35
4202,96,651
4203,960,2098
4204,963,2474
4205,963,312
4206,963,55
4207,963,1737
4208,963,46
4209,963,89
4210,963,113
4211,963,38
4212,963,173
4213,966,2098
4214,966,2474
4215,966,465
4216,966,1675
4217,969,412
4218,978,760
4219,978,2474
4220,981,490
4221,984,943
4222,99,17
4223,993,566
4224,993,2098
4225,993,2415
4226,996,2098
4227,996,2474
4228,999,2355
4229,1,2789
4230,1,2876
4231,1,2288
4232,1,2208
4233,1,2452
4234,1,2492
4235,1,3065
4236,1,2243
4237,1,2184
4238,1,2589
4239,1,2649
4240,1,2758
4241,1,2697
4242,1,2073
4243,1,71
4244,1,1954
4245,1,1348
4246,1,1843
4247,1,44
4248,1,1210
4249,1,214
4250,1,467
4251,1,2035
4252,1,393
4253,1,579
4254,1,206
4255,1,1607
4256,1,26
4257,1,178
4258,1,707
4259,1,1117
4260,1,1429
4261,1,1094
4262,1,42
4263,1,1390
4264,1,1617
4265,1,1469
4266,1,1435
4267,1,332
4268,10,707
4269,100,2184
4270,100,2208
4271,100,2758
4272,100,2649
4273,100,2876
4274,100,2697
4275,100,2243
4276,100,2073
4277,100,2492
4278,100,2789
4279,100,1210
4280,100,707
4281,100,1117
4282,100,178
4283,100,332
4284,100,1469
4285,100,44
4286,100,71
4287,100,579
4288,100,206
4289,100,1390
4290,100,1348
4291,100,1094
4292,100,2035
4293,100,393
4294,100,1843
4295,100,26
4296,100,227
4297,100,467
4298,100,1429
4299,1000,896
4300,1000,3047
4301,1006,493
4302,1006,2098
4303,1006,2415
4304,1006,2474
4305,1009,2474
4306,1009,2098
4307,1009,61
4308,1009,353
4309,1012,1326
4310,1012,1069
4311,1015,2415
4312,1015,1308
4313,1024,1769
4314,1027,2098
4315,103,286
4316,103,1190
4317,103,3065
4318,1033,1070
4319,1033,3047
4320,1036,1530
4321,1039,599
4322,1042,2111
4323,1042,113
4324,1042,224
4325,1042,312
4326,1048,2369
4327,1051,937
4328,1051,2923
4329,1057,1872
4330,106,3031
4331,106,1901
4332,106,135
4333,106,1358
4334,106,1239
4335,1060,201
4336,1063,405
4337,1069,1224
4338,1069,2098
4339,1072,1509
4340,1075,1565
4341,1081,1759
4342,1087,1589
4343,109,2720
4344,109,1348
4345,1090,1737
4346,1090,82
4347,1093,2881
4348,1096,768
4349,1099,307
4350,1099,459
4351,1105,2111
4352,1108,2098
4353,1111,677
4354,1111,2060
4355,1117,2351
4356,1117,2473
4357,1117,2003
4358,112,1348
4359,112,1435
4360,112,71
4361,112,1954
4362,112,1607
4363,112,1843
4364,112,1469
4365,112,44
4366,112,1210
4367,112,1617
4368,112,178
4369,112,1492
4370,112,1117
4371,112,393
4372,112,1429
4373,112,2035
4374,112,579
4375,112,206
4376,112,26
4377,112,1094
4378,112,2876
4379,112,2243
4380,112,2697
4381,112,2789
4382,112,2492
4383,112,2208
4384,112,2073
4385,112,3065
4386,112,2184
4387,112,2288
4388,112,2758
4389,112,2452
4390,112,2649
4391,1120,973
4392,1129,3047
4393,1138,2851
4394,1138,2098
4395,1138,2923
4396,1141,2391
4397,1141,3047
4398,1147,46
4399,1147,1277
4400,1147,2459
4401,1150,523
4402,1159,461
4403,1159,2098
4404,1162,1681
4405,1168,538
4406,1168,113
4407,1171,2078
4408,1171,2415
4409,1177,2098
4410,118,1071
4411,118,206
4412,118,2211
4413,118,2089
4414,118,2680
4415,118,2954
4416,118,2467
4417,118,2317
4418,1183,613
4419,1183,2098
4420,1186,2111
4421,1186,55
4422,1186,89
4423,1186,113
4424,1186,173
4425,1195,61
4426,1195,937
4427,1195,1872
4428,1195,353
4429,1195,2098
4430,1201,1681
4431,1207,1616
4432,121,1017
4433,1213,2098
4434,1216,1646
4435,1216,1486
4436,1216,1414
4437,1216,973
4438,1216,1266
4439,1216,2820
4440,1219,909
4441,1222,938
4442,1222,1142
4443,1225,640
4444,1225,854
4445,1231,2415
4446,1231,1083
4447,1234,2415
4448,1237,2098
4449,1240,1133
4450,1255,2098
4451,1258,2098
4452,1258,766
4453,1261,3004
4454,1264,1370
4455,127,1007
4456,127,419
4457,127,145
4458,1282,2223
4459,1282,973
4460,1285,584
4461,1285,520
4462,1285,532
4463,1285,2098
4464,1288,456
4465,1288,748
4466,1291,2674
4467,1297,606
4468,130,2035
4469,130,71
4470,130,1469
4471,130,910
4472,130,1117
4473,130,1429
4474,130,26
4475,130,1100
4476,130,178
4477,130,393
4478,130,1843
4479,130,1348
4480,130,44
4481,130,1210
4482,130,206
4483,130,2664
4484,130,2697
4485,130,2589
4486,130,2876
4487,130,2073
4488,130,2452
4489,130,2243
4490,130,2649
4491,130,2758
4492,1300,1645
4493,1300,1152
4494,1309,3038
4495,1318,2098
4496,1321,1364
4497,1321,1277
4498,133,2876
4499,133,3069
4500,133,2697
4501,133,2664
4502,133,2243
4503,133,2184
4504,133,2649
4505,133,2073
4506,133,2789
4507,133,2589
4508,133,2208
4509,133,2758
4510,133,2452
4511,133,2492
4512,133,1210
4513,133,1103
4514,133,44
4515,133,579
4516,133,1469
4517,133,1843
4518,133,1094
4519,133,71
4520,133,26
4521,133,393
4522,133,1429
4523,133,1117
4524,133,1954
4525,133,1348
4526,133,206
4527,133,2035
4528,133,178
4529,1330,1895
4530,1330,2788
4531,1342,973
4532,1342,1915
4533,1342,1413
4534,1345,1652
4535,1354,1721
4536,1354,674
4537,1354,2018
4538,1357,322
4539,136,579
4540,136,1469
4541,136,1094
4542,136,1954
4543,136,1210
4544,136,1429
4545,136,206
4546,136,1607
4547,136,178
4548,136,44
4549,136,26
4550,136,1435
4551,136,2035
4552,136,1617
4553,136,1348
4554,136,1117
4555,136,393
4556,136,1147
4557,136,71
4558,136,1049
4559,136,218
4560,136,1843
4561,136,2876
4562,136,2789
4563,136,2649
4564,136,2589
4565,136,2758
4566,136,2697
4567,136,2184
4568,136,2547
4569,136,2492
4570,136,2073
4571,136,3065
4572,136,2452
4573,136,2288
4574,136,2243
4575,136,2208
4576,1369,2666
4577,1384,120
4578,1384,31
4579,1384,2214
4580,1387,390
4581,139,1901
4582,139,237
4583,139,23
4584,139,65
4585,139,2667
4586,139,2240
4587,139,2664
4588,1390,823
4589,1393,2414
4590,1396,2974
4591,1399,2212
4592,1399,2424
4593,1399,1454
4594,1405,289
4595,1405,1393
4596,1405,374
4597,1414,741
4598,1417,2371
4599,1417,987
4600,142,284
4601,142,20
4602,142,480
4603,142,1348
4604,1438,3097
4605,1438,421
4606,1441,2024
4607,145,2789
4608,145,2697
4609,145,2184
4610,145,2680
4611,145,2758
4612,145,2073
4613,145,2492
4614,145,2589
4615,145,2876
4616,145,2452
4617,145,2649
4618,145,2208
4619,145,2243
4620,145,1100
4621,145,579
4622,145,206
4623,145,1954
4624,145,2035
4625,145,393
4626,145,1843
4627,145,1348
4628,145,1094
4629,145,501
4630,145,26
4631,145,1210
4632,145,178
4633,145,1117
4634,145,1429
4635,145,44
4636,145,71
4637,145,1790
4638,145,1469
4639,1453,383
4640,1471,2143
4641,1471,1925
4642,1471,1645
4643,1471,948
4644,1477,2214
4645,1477,2851
4646,148,1207
4647,148,1060
4648,148,2069
4649,148,393
4650,148,960
4651,148,206
4652,148,2317
4653,148,2452
4654,148,2105
4655,148,2901
4656,148,2577
4657,148,2089
4658,148,2954
4659,1480,2214
4660,1480,1234
4661,1483,2851
4662,1483,2111
4663,1486,1894
4664,1507,1175
4665,1507,514
4666,1507,2111
4667,151,1100
4668,151,491
4669,1510,870
4670,1513,485
4671,1513,590
4672,1513,407
4673,1519,317
4674,1534,530
4675,1537,517
4676,1537,142
4677,154,1499
4678,1540,2214
4679,1540,2921
4680,1546,1078
4681,1549,2214
4682,1549,2921
4683,1549,520
4684,1552,1274
4685,1552,1316
4686,1558,787
4687,1561,1183
4688,1564,409
4689,1564,3038
4690,1567,2881
4691,157,340
4692,157,52
4693,157,256
4694,157,1094
4695,157,2467
4696,157,2211
4697,1570,530
4698,1573,387
4699,1573,715
4700,1573,2183
4701,1573,2377
4702,1576,3038
4703,1585,973
4704,1594,1731
4705,1597,783
4706,16,1843
4707,160,579
4708,160,71
4709,160,146
4710,160,26
4711,160,1617
4712,160,1117
4713,160,2035
4714,160,1094
4715,160,480
4716,160,1210
4717,160,206
4718,160,52
4719,160,1429
4720,160,1843
4721,160,1435
4722,160,2452
4723,160,2243
4724,160,2288
4725,160,3065
4726,160,2624
4727,160,2184
4728,160,2697
4729,160,2492
4730,160,2589
4731,160,2073
4732,160,2789
4733,160,2876
4734,1600,3038
4735,1606,488
4736,1606,1393
4737,1615,1656
4738,1621,3038
4739,163,1607
4740,163,393
4741,163,1210
4742,163,248
4743,163,206
4744,163,1469
4745,163,2035
4746,163,44
4747,163,71
4748,163,26
4749,163,1429
4750,163,1117
4751,163,178
4752,163,1358
4753,163,1954
4754,163,1348
4755,163,1617
4756,163,34
4757,163,425
4758,163,1843
4759,163,1435
4760,163,1094
4761,163,579
4762,163,2228
4763,163,2876
4764,163,2492
4765,163,2697
4766,163,2208
4767,163,2758
4768,163,2789
4769,163,2589
4770,163,2452
4771,163,2243
4772,163,2288
4773,163,2856
4774,163,2073
4775,163,2184
4776,163,3065
4777,163,2649
4778,1633,973
4779,1633,834
4780,1633,1237
4781,1633,927
4782,166,1348
4783,166,393
4784,166,52
4785,166,2035
4786,166,579
4787,166,1469
4788,166,161
4789,166,26
4790,166,1094
4791,166,1210
4792,166,1429
4793,166,44
4794,166,1117
4795,166,71
4796,166,1843
4797,166,340
4798,166,178
4799,166,2758
4800,166,2184
4801,166,2467
4802,166,2243
4803,166,2211
4804,166,2697
4805,166,2208
4806,166,2789
4807,166,2649
4808,166,2073
4809,166,2589
4810,166,2492
4811,1660,1999
4812,1666,1324
4813,1669,2494
4814,1669,2458
4815,1672,3038
4816,1672,320
4817,1672,988
4818,1675,689
4819,1681,1454
4820,1681,2186
4821,1687,975
4822,1687,1615
4823,169,2211
4824,169,2256
4825,169,2248
4826,169,2467
4827,169,1239
4828,1696,758
4829,1696,2921
4830,1696,3038
4831,1699,3038
4832,1699,1581
4833,1702,872
4834,1711,3038
4835,1711,962
4836,1714,2818
4837,172,1357
4838,172,22
4839,172,663
4840,1726,2921
4841,1726,3038
4842,1726,595
4843,1729,2349
4844,1732,1339
4845,1738,741
4846,1741,2632
4847,1747,585
4848,1747,3038
4849,175,2697
4850,175,2589
4851,175,2649
4852,175,2184
4853,175,2492
4854,175,2243
4855,175,2208
4856,175,2758
4857,175,2211
4858,175,2073
4859,175,2452
4860,175,2789
4861,175,2876
4862,175,1843
4863,175,1348
4864,175,71
4865,175,44
4866,175,1210
4867,175,1094
4868,175,104
4869,175,579
4870,175,393
4871,175,206
4872,175,2035
4873,175,26
4874,175,29
4875,175,1429
4876,175,1117
4877,175,20
4878,175,178
4879,175,1469
4880,175,1954
4881,1762,2214
4882,1762,2921
4883,1765,1770
4884,1765,2003
4885,1765,294
4886,1771,514
4887,1771,1175
4888,1774,3041
4889,1777,2677
4890,1777,1077
4891,178,393
4892,178,1843
4893,178,1388
4894,178,1348
4895,178,2208
4896,178,2492
4897,178,2697
4898,178,2758
4899,178,2394
4900,178,2452
4901,178,2589
4902,1792,846
4903,1792,2670
4904,1795,3097
4905,1801,100
4906,1801,168
4907,1804,753
4908,1804,2137
4909,1807,1164
4910,181,1843
4911,181,2035
4912,181,119
4913,181,206
4914,181,775
4915,181,425
4916,181,1210
4917,181,965
4918,181,1429
4919,181,1348
4920,181,1901
4921,181,178
4922,181,44
4923,181,1094
4924,181,1117
4925,181,579
4926,181,26
4927,181,1469
4928,181,393
4929,181,71
4930,181,2649
4931,181,2397
4932,181,2452
4933,181,2758
4934,181,2073
4935,181,2876
4936,181,2697
4937,181,2492
4938,181,2737
4939,181,2789
4940,181,2208
4941,181,2243
4942,181,2589
4943,1810,2418
4944,1810,3097
4945,1813,2893
4946,1816,1504
4947,1822,2713
4948,1825,1205
4949,1825,831
4950,1825,3038
4951,1831,1345
4952,184,1155
4953,184,1100
4954,1840,2400
4955,1846,402
4956,1852,1951
4957,1852,2450
4958,1855,2377
4959,1855,667
4960,1855,387
4961,1855,281
4962,1855,715
4963,1858,1993
4964,1861,2820
4965,1861,1533
4966,1867,1394
4967,187,1883
4968,187,1032
4969,187,1440
4970,187,3
4971,187,503
4972,187,1447
4973,187,2721
4974,187,2856
4975,187,2735
4976,187,2073
4977,1879,1644
4978,1879,350
4979,1888,2003
4980,1888,2374
4981,1891,914
4982,1894,2276
4983,1894,1917
4984,1897,818
4985,19,1776
4986,19,96
4987,190,2126
4988,190,2350
4989,190,1061
4990,190,1955
4991,190,857
4992,190,19
4993,1900,796
4994,1906,2820
4995,1912,3097
4996,1915,1205
4997,1915,2269
4998,1915,3038
4999,1921,219
5000,1921,3038
5001,1924,156
5002,1927,3038
5003,1927,1205
5004,1927,1080
5005,193,27
5006,193,579
5007,193,2035
5008,193,1954
5009,193,178
5010,193,1469
5011,193,1117
5012,193,1843
5013,193,1094
5014,193,26
5015,193,71
5016,193,1210
5017,193,1348
5018,193,475
5019,193,393
5020,193,206
5021,193,44
5022,193,1429
5023,193,1323
5024,193,2589
5025,193,2208
5026,193,2243
5027,193,2452
5028,193,2492
5029,193,2721
5030,193,2789
5031,193,2697
5032,193,2073
5033,193,2184
5034,193,2649
5035,193,2758
5036,1930,3038
5037,1930,845
5038,1930,1205
5039,1933,2125
5040,1933,2838
5041,1945,414
5042,1945,3097
5043,1951,2269
5044,1951,3038
5045,1951,1205
5046,1954,1627
5047,1954,3097
5048,1957,2072
5049,196,241
5050,196,248
5051,196,1358
5052,196,111
5053,196,1954
5054,1960,2453
5055,1963,2205
5056,1963,1322
5057,1966,1137
5058,1969,3097
5059,1981,1340
5060,1984,973
5061,1984,2128
5062,199,163
5063,199,190
5064,199,2352
5065,1990,1327
5066,2005,1112
5067,2011,2786
5068,2011,2003
5069,2017,2114
5070,2017,2276
5071,202,2317
5072,202,3065
5073,202,2664
5074,202,2667
5075,202,2240
5076,202,2089
5077,202,2954
5078,202,65
5079,202,1901
5080,202,206
5081,2020,291
5082,2020,2269
5083,2029,2534
5084,2032,703
5085,2032,1951
5086,2032,2450
5087,2035,905
5088,2041,1964
5089,205,71
5090,205,2035
5091,205,393
5092,205,1094
5093,205,1348
5094,205,44
5095,205,480
5096,205,178
5097,205,1210
5098,205,1790
5099,205,206
5100,205,1117
5101,205,1843
5102,205,579
5103,205,26
5104,205,1429
5105,205,1469
5106,205,2758
5107,205,2243
5108,205,2184
5109,205,2073
5110,205,2876
5111,205,2208
5112,205,2789
5113,205,2492
5114,205,2649
5115,205,2589
5116,205,2697
5117,2050,3038
5118,2050,2269
5119,2050,1205
5120,2053,3038
5121,2053,2921
5122,2053,2341
5123,2056,2838
5124,2056,2262
5125,2062,3097
5126,2065,2209
5127,2068,2815
5128,2068,2223
5129,2077,2377
5130,2077,387
5131,2077,667
5132,2077,281
5133,208,1440
5134,208,1032
5135,208,1447
5136,208,3
5137,208,503
5138,208,1883
5139,208,2735
5140,208,2856
5141,208,3033
5142,2080,1604
5143,2080,1158
5144,2086,2269
5145,2086,698
5146,2086,258
5147,2086,1854
5148,2089,182
5149,2095,973
5150,2095,2497
5151,2101,244
5152,2101,2499
5153,211,1870
5154,211,1843
5155,211,1388
5156,211,1954
5157,211,393
5158,211,273
5159,211,1313
5160,211,1348
5161,211,2710
5162,211,2589
5163,211,2208
5164,211,2417
5165,211,2697
5166,211,2758
5167,211,2211
5168,211,2492
5169,2110,3038
5170,2113,1316
5171,2119,291
5172,2122,2269
5173,2122,1772
5174,2128,2813
5175,2134,205
5176,2134,1960
5177,2137,3097
5178,2137,619
5179,214,2208
5180,214,2452
5181,214,2073
5182,214,2758
5183,214,2697
5184,214,2184
5185,214,2243
5186,214,2789
5187,214,2649
5188,214,2876
5189,214,2589
5190,214,44
5191,214,71
5192,214,579
5193,214,1210
5194,214,1094
5195,214,393
5196,214,1348
5197,214,1429
5198,214,26
5199,214,206
5200,214,1453
5201,214,178
5202,214,1117
5203,214,1843
5204,214,1469
5205,214,2035
5206,214,1954
5207,2140,435
5208,2140,2269
5209,2143,711
5210,2143,671
5211,2146,1631
5212,2146,2359
5213,2149,1762
5214,217,393
5215,217,1870
5216,217,1361
5217,2176,1011
5218,2176,2499
5219,2176,2984
5220,2179,2834
5221,2182,1158
5222,2182,1604
5223,2188,662
5224,2191,1205
5225,2191,610
5226,2191,2323
5227,2197,1591
5228,22,577
5229,22,1446
5230,22,1100
5231,22,1633
5232,220,2876
5233,220,2649
5234,220,2073
5235,220,2492
5236,220,2789
5237,220,2243
5238,220,2184
5239,220,2758
5240,220,2697
5241,220,2452
5242,220,2208
5243,220,1251
5244,220,1117
5245,220,1094
5246,220,1348
5247,220,44
5248,220,26
5249,220,1429
5250,220,206
5251,220,2035
5252,220,393
5253,220,1469
5254,220,1210
5255,220,71
5256,220,1897
5257,220,579
5258,220,178
5259,220,1954
5260,220,1843
5261,2200,2644
5262,2203,1205
5263,2206,3038
5264,2206,1205
5265,2209,1653
5266,2215,334
5267,2221,973
5268,2221,2100
5269,2224,2670
5270,223,1870
5271,223,2035
5272,223,1706
5273,223,2721
5274,223,2073
5275,223,2657
5276,2233,2806
5277,2236,1079
5278,2242,557
5279,2245,1653
5280,2248,2730
5281,2248,2003
5282,2251,2269
5283,2254,962
5284,2257,2551
5285,226,2721
5286,226,3060
5287,226,2832
5288,226,58
5289,226,372
5290,226,453
5291,226,1583
5292,2266,2036
5293,2272,2643
5294,2281,568
5295,2284,1031
5296,229,1518
5297,2290,1378
5298,2290,2312
5299,2299,3038
5300,2302,2458
5301,2302,2820
5302,2308,2921
5303,2308,3038
5304,2308,698
5305,2308,258
5306,2308,1205
5307,2308,1854
5308,232,2667
5309,232,2467
5310,232,2664
5311,232,2211
5312,232,2248
5313,232,22
5314,232,1901
5315,232,2044
5316,2320,1145
5317,2320,1043
5318,2320,1556
5319,2320,2808
5320,2320,2187
5321,2323,2113
5322,2329,2107
5323,2329,1725
5324,2332,345
5325,2332,2641
5326,2335,2083
5327,2338,1205
5328,2338,354
5329,2338,3038
5330,2338,2269
5331,2341,2003
5332,2344,2820
5333,2347,1585
5334,235,1617
5335,235,1304
5336,235,1607
5337,235,2044
5338,235,2211
5339,235,2105
5340,235,2467
